time,ax,ay,az,rollrate,pitchrate,yawrate,latitude,longitude,altitude
82807800,-1.1865,-0.6177,-9.8943,-1.7391,-1.113,0,51.04512,13.776861,117.19
82807800,-1.2845,-0.4412,-9.7766,-2.2956,-2.3652,0.0695,51.045123,13.776845,117.19
82807900,-0.3432,-0.1274,-9.1294,-1.8086,-1.6,0.0695,51.045123,13.776845,117.21
82807900,-0.5001,-0.5785,-9.7177,-0.7652,-1.4608,-0.1391,51.045123,13.776845,117.21
82807900,-0.3922,-0.0098,-10.2375,-1.2521,-1.6695,-0.0695,51.045123,13.776845,117.21
82807900,-0.402,0.0686,-9.8158,-1.0434,-2.0869,-0.2086,51.045123,13.776845,117.21
82807900,-1.2845,-0.0882,-9.0019,-1.0434,-2.0869,-0.1391,51.045127,13.776829,117.21
82808000,-1.0786,-0.049,-10.1492,-0.6956,-2.0173,-0.1391,51.045127,13.776829,117.22
82808000,-1.6179,-0.9021,-10.0021,-0.9043,-2.4347,-0.0695,51.045127,13.776829,117.22
82808000,-0.7648,-0.657,-10.6395,-1.1826,-2.713,0.1391,51.045127,13.776829,117.22
82808000,-1.1276,0.0196,-9.0215,-1.0434,-1.9478,0,51.045127,13.776829,117.22
82808000,-0.2647,-0.1667,-9.6785,-1.1826,-1.9478,-0.1391,51.045131,13.776813,117.22
82808100,-0.4314,-0.2059,-9.9629,-1.113,-1.7391,0.0695,51.045131,13.776813,117.24
82808100,-0.2059,-0.049,-9.453,-1.113,-2.0173,-0.1391,51.045131,13.776813,117.24
82808100,-0.8825,-0.5687,-9.404,-0.7652,-2.3652,-0.0695,51.045131,13.776813,117.24
82808100,-1.4512,0.2157,-8.9333,-1.2521,-2.0869,-0.1391,51.045131,13.776813,117.24
82808100,-2.1671,-0.6177,-10.2571,-0.4869,-1.9478,-0.1391,51.045134,13.776797,117.24
82808200,-0.804,0.1274,-10.208,-0.9043,-2.1565,-0.2086,51.045134,13.776797,117.26
82808200,-1.0002,-0.5687,-10.5905,-0.9739,-2.226,-0.2086,51.045134,13.776797,117.26
82808200,0.1176,-0.706,-9.0313,-1.2521,-1.9478,-0.2086,51.045134,13.776797,117.26
82808200,0.1372,-0.5491,-9.198,-1.0434,-1.5304,-0.2782,51.045134,13.776797,117.26
82808200,-0.0294,-0.1176,-8.7862,-1.3217,-1.0434,-0.4173,51.045138,13.77678,117.26
82808300,-0.7942,-0.049,-10.0904,-1.4608,-2.713,-0.4173,51.045138,13.77678,117.27
82808300,-0.9119,-0.2647,-9.7472,-1.3217,-2.713,-0.2086,51.045138,13.77678,117.27
82808300,-1.2845,-0.402,-9.9629,-1.113,-2.4347,-0.4869,51.045138,13.77678,117.27
82808300,-1.2649,-0.4804,-10.3453,-1.7391,-3.0608,-0.3478,51.045138,13.77678,117.27
82808300,-0.6177,-0.5099,-9.7668,-2.226,-2.7826,-0.2086,51.045142,13.776764,117.27
82808400,-0.5491,-0.3432,-9.2471,-1.8086,-2.4347,-0.4173,51.045142,13.776764,117.28
82808400,-0.3726,-0.098,-9.3549,-1.5304,-1.7391,-0.2086,51.045142,13.776764,117.28
82808400,-0.7746,-0.1078,-9.1392,-0.7652,-1.5304,-0.3478,51.045142,13.776764,117.28
82808400,-1.3042,-0.2255,-9.6197,-0.9043,-2.0173,-0.2782,51.045142,13.776764,117.28
82808400,-1.5493,-0.3137,-9.6491,-1.3913,-1.8782,-0.3478,51.045146,13.776747,117.28
82808500,-0.9511,-0.5197,-10.1688,-1.5304,-2.226,-0.1391,51.045146,13.776747,117.28
82808500,-0.3922,-0.2157,-9.2863,-1.2521,-0.2782,-0.4869,51.045146,13.776747,117.28
82808500,-0.1372,-0.6471,-9.2667,-1.0434,-0.8347,-0.3478,51.045146,13.776747,117.28
82808500,0.098,-0.1667,-9.149,-0.8347,-0.0695,-0.2086,51.045146,13.776747,117.28
82808500,-0.402,-0.3628,-9.8648,-0.7652,-1.0434,-0.4173,51.045149,13.776731,117.28
82808600,-0.0588,-0.1765,-8.8352,-1.8086,-0.2782,-0.2086,51.045149,13.776731,117.28
82808600,-0.3039,-0.0196,-10.4238,-1.3913,-1.6695,-0.2782,51.045149,13.776731,117.28
82808600,-0.1274,-0.0882,-9.8158,-1.3913,-0.1391,-0.2086,51.045149,13.776731,117.28
82808600,-0.2255,-0.2745,-8.7862,-0.626,-0.9739,-0.4173,51.045149,13.776731,117.28
82808600,-0.5491,-0.5295,-10.6003,-1.113,-1.6,-0.5565,51.045153,13.776714,117.28
82808700,-0.657,-0.3137,-9.855,-1.8782,-1.7391,-0.2782,51.045153,13.776714,117.27
82808700,-0.0686,-0.7158,-9.6589,-1.113,-1.6,-0.2086,51.045153,13.776714,117.27
82808700,-0.6864,-0.5197,-10.2571,-0.9739,-2.713,-0.4173,51.045153,13.776714,117.27
82808700,0.0588,-0.2647,-9.502,-1.8782,-1.4608,-0.4173,51.045153,13.776714,117.27
82808700,-0.2647,0.1078,-10.512,-2.2956,-1.8782,-0.2782,51.045157,13.776698,117.27
82808800,-0.5589,-0.1274,-10.4238,-2.0173,-2.2956,-0.2086,51.045157,13.776698,117.25
82808800,-0.804,-0.2353,-9.6197,-1.8086,-1.7391,-0.2086,51.045157,13.776698,117.25
82808800,-0.3432,0.2255,-9.8158,-1.8086,-1.3913,-0.1391,51.045157,13.776698,117.25
82808800,-0.1765,0.1667,-10.0806,-1.6,-0.626,-0.4173,51.045157,13.776698,117.25
82808800,-0.1863,0.147,-9.7766,-1.7391,-1.113,-0.2782,51.045161,13.776682,117.25
82808900,-0.2941,-0.3726,-10.5218,-1.8782,-0.8347,-0.4869,51.045161,13.776682,117.22
82808900,-0.0294,-0.049,-9.7962,-1.9478,-1.3217,-0.2086,51.045161,13.776682,117.22
82808900,0.451,-0.0588,-9.149,-1.5304,0.2782,-0.5565,51.045161,13.776682,117.22
82808900,0.5197,-0.0392,-9.0705,-1.5304,-0.5565,-0.4869,51.045161,13.776682,117.22
82808900,-0.3628,0.3235,-9.4726,-2.3652,-2.3652,-0.4869,51.045165,13.776665,117.22
82809000,-0.1863,-0.6373,-10.6101,-2.226,-1.9478,-0.4173,51.045165,13.776665,117.21
82809000,-0.2059,-0.6864,-9.6589,-1.6695,-2.0869,-0.2782,51.045165,13.776665,117.21
82809000,-0.0098,-0.4216,-9.6883,-1.1826,-0.9043,-0.5565,51.045165,13.776665,117.21
82809000,-0.3137,0.1176,-9.757,-0.6956,-2.6434,-0.4869,51.045165,13.776665,117.21
82809000,-0.1274,0.1176,-9.9727,-1.0434,-2.0869,-0.6956,51.045169,13.776648,117.21
82809100,0.2549,0.3922,-10.5611,-1.6695,-4.0347,-0.626,51.045169,13.776648,117.19
82809100,0.2549,-0.2157,-9.8256,-1.6,-3.2695,-0.7652,51.045169,13.776648,117.19
82809100,0.098,-0.5491,-8.2468,-1.113,-2.4347,-0.6956,51.045169,13.776648,117.19
82809100,-1.4611,-0.1274,-10.1884,-1.5304,-2.6434,-0.7652,51.045169,13.776648,117.19
82809100,-0.5197,0.3922,-10.5513,-1.8086,-4.1739,-0.6956,51.045173,13.776632,117.19
82809200,-1.0492,0.1961,-10.3944,-2.0869,-5.0782,-0.6956,51.045173,13.776632,117.17
82809200,-1.1865,-0.2647,-9.8354,-2.0173,-3.4782,-0.7652,51.045173,13.776632,117.17
82809200,-0.1863,-0.2941,-8.5018,-1.2521,-2.9217,-0.9043,51.045173,13.776632,117.17
82809200,-0.6373,-0.402,-9.2863,-0.4173,-2.1565,-0.9739,51.045173,13.776632,117.17
82809200,-1.4611,-0.4118,-10.6689,-1.6695,-4.5217,-0.6956,51.045177,13.776615,117.17
82809300,-1.2453,0.049,-10.1296,-2.9913,-3.6173,-0.6956,51.045177,13.776615,117.15
82809300,-1.4512,-0.1568,-10.4728,-1.6695,-3.826,-0.5565,51.045177,13.776615,117.15
82809300,-0.2059,-0.4903,-7.3447,-0.4869,-0.9739,-0.7652,51.045177,13.776615,117.15
82809300,-0.5785,-0.402,-9.1882,-0.5565,-1.8782,-1.1826,51.045177,13.776615,117.15
82809300,-1.5101,-0.2353,-8.9823,-1.8086,-3.2695,-0.5565,51.045181,13.776599,117.15
82809400,-1.4611,0.7354,-10.2473,-2.3652,-1.8782,-0.7652,51.045181,13.776599,117.14
82809400,-0.7452,-0.049,-9.1784,-1.3217,-1.4608,-0.6956,51.045181,13.776599,117.14
82809400,0.3922,-0.8825,-6.3641,-0.6956,1.2521,-0.9739,51.045181,13.776599,117.14
82809400,-1.9317,-0.3432,-11.3455,-0.4869,-4.1043,-0.9043,51.045181,13.776599,117.14
82809400,-1.5689,0.5883,-9.149,-2.0869,-1.3913,-0.7652,51.045185,13.776582,117.14
82809500,-1.5199,0.0294,-11.0906,-1.8782,-2.9217,-0.3478,51.045185,13.776582,117.12
82809500,0,-0.6766,-7.6487,-0.9739,-0.626,-0.7652,51.045185,13.776582,117.12
82809500,-0.6373,-0.4216,-9.0313,0.6956,-1.7391,-1.1826,51.045185,13.776582,117.12
82809500,-2.0984,-0.353,-9.5314,-0.9739,-1.7391,-0.7652,51.045185,13.776582,117.12
82809500,-2.0788,0.0392,-11.2279,-1.113,-3.2,-0.7652,51.045189,13.776566,117.12
82809600,-0.5393,-0.353,-9.0411,-1.4608,-1.3913,-1.0434,51.045189,13.776566,117.12
82809600,0.2059,0.2353,-8.492,-0.9043,-1.0434,-1.3217,51.045189,13.776566,117.12
82809600,-1.4807,-0.3432,-9.7766,1.113,-3.1304,-1.3217,51.045189,13.776566,117.12
82809600,-1.8631,-0.2255,-11.0612,-1.5304,-4.3826,-1.1826,51.045189,13.776566,117.12
82809600,-1.5787,0.9511,-11.473,-2.713,-4.6608,-1.2521,51.045193,13.776549,117.12
82809600,-1.0492,0.0588,-10.5218,-1.7391,-3.6173,-1.2521,51.045193,13.776549,117.12
82809700,-0.1667,-1.1767,-8.2076,0.2086,-1.0434,-1.4608,51.045193,13.776549,117.12
82809700,-2.5201,-0.5099,-10.2375,0.0695,-2.7826,-1.7391,51.045193,13.776549,117.12
82809700,-3.1281,0.0784,-11.2377,-2.6434,-3.6173,-1.113,51.045193,13.776549,117.12
82809700,-1.6179,0.4804,-10.1786,-2.0869,-3.1304,-0.7652,51.045197,13.776533,117.12
82809700,0.0784,-0.4314,-6.5798,-1.3217,1.113,-0.9043,51.045197,13.776533,117.1
82809800,-1.3042,-0.7354,-9.3353,0.5565,-0.9739,-1.6695,51.045197,13.776533,117.1
82809800,-0.755,0.6962,-8.6685,-0.626,-1.5304,-1.3217,51.045197,13.776533,117.1
82809800,-1.1767,0.9511,-10.8945,-1.2521,-1.3217,-1.4608,51.045197,13.776533,117.1
82809800,-1.6081,-0.1961,-11.7378,-2.226,-4.1043,-1.113,51.045201,13.776516,117.1
82809800,-0.1176,-0.451,-8.0801,-0.7652,1.9478,-1.3913,51.045201,13.776516,117.08
82809900,-0.4706,-1.412,-8.2076,0.0695,-0.7652,-1.5304,51.045201,13.776516,117.08
82809900,-0.8825,0.0588,-8.4626,-0.2782,-0.0695,-1.4608,51.045201,13.776516,117.08
82809900,-2.5495,0.7354,-11.9437,-1.8782,-3.826,-0.9043,51.045201,13.776516,117.08
82809900,-1.6081,-0.6668,-10.7866,-2.5739,-1.4608,-0.8347,51.045205,13.776499,117.08
82809900,0.9904,-0.2843,-8.2468,-2.5739,0.9739,-0.9739,51.045205,13.776499,117.11
82810000,-0.9217,0.049,-7.9723,0.7652,-1.2521,-1.3913,51.045205,13.776499,117.11
82810000,-0.1274,-0.6275,-9.3647,-0.1391,-0.2086,-1.0434,51.045205,13.776499,117.11
82810000,-0.8923,0.7844,-10.6395,-2.2956,-1.113,-0.9043,51.045205,13.776499,117.11
82810000,-1.8631,0.0686,-11.071,-2.5043,-2.8521,-0.6956,51.04521,13.776483,117.11
82810000,-1.0296,-0.2843,-9.1196,-1.6,-1.113,-0.8347,51.04521,13.776483,117.11
82810100,-0.4903,-0.4314,-8.0017,0.8347,0.5565,-1.3913,51.04521,13.776483,117.11
82810100,-1.2257,0.6079,-9.4432,0.4173,-1.5304,-1.4608,51.04521,13.776483,117.11
82810100,-1.4414,0.5491,-11.5319,-1.2521,-3.8956,-0.7652,51.04521,13.776483,117.11
82810100,-1.8239,-0.6766,-10.8651,-2.2956,-3.2695,-0.7652,51.045214,13.776465,117.11
82810100,0.4412,-0.4903,-9.4824,-1.9478,-0.0695,-0.9739,51.045214,13.776465,117.11
82810200,0.2647,-0.1176,-8.1292,0.1391,-0.4173,-1.3217,51.045214,13.776465,117.11
82810200,-1.6179,0.5589,-9.7668,-1.0434,-2.1565,-1.0434,51.045214,13.776465,117.11
82810200,-1.8533,-0.5197,-10.3944,-1.9478,-3.3391,-1.0434,51.045214,13.776465,117.11
82810200,-1.7062,-0.1961,-11.022,-2.9913,-2.9913,-0.5565,51.045218,13.776448,117.11
82810200,-0.7648,-0.0098,-9.3745,-2.2956,-1.3217,-0.626,51.045218,13.776448,117.11
82810300,-0.0196,-0.049,-7.7271,-0.626,0.9739,-1.113,51.045218,13.776448,117.15
82810300,-1.1963,0.2451,-9.9237,-0.8347,-2.9913,-1.113,51.045218,13.776448,117.15
82810300,-2.1279,-0.3039,-11.1102,-1.5304,-2.0173,-0.9043,51.045218,13.776448,117.15
82810300,-1.8925,0.3922,-11.2671,-0.8347,-3.4086,-0.9043,51.045227,13.776414,117.15
82810300,-0.6373,-0.3039,-8.8646,-2.5043,-1.5304,-0.626,51.045227,13.776414,117.15
82810400,-0.3235,-0.706,-9.4432,-0.7652,0.4173,-0.9739,51.045227,13.776414,117.14
82810400,-0.6373,-0.7746,-9.1294,-1.113,-0.6956,-0.9043,51.045227,13.776414,117.14
82810400,-0.6471,-0.147,-11.375,-1.113,-1.9478,-1.2521,51.045227,13.776414,117.14
82810400,-0.9707,0.5393,-10.6101,-2.1565,-1.3913,-0.5565,51.045231,13.776397,117.14
82810400,-1.4611,-0.5099,-10.3944,-1.5304,-1.5304,-0.626,51.045231,13.776397,117.14
82810500,-0.1863,-0.5393,-9.0902,-1.5304,-2.0869,-0.626,51.045231,13.776397,117.14
82810500,-0.5393,-0.8433,-9.3549,-0.0695,-1.3913,-0.5565,51.045231,13.776397,117.14
82810500,-1.4611,-0.657,-9.6099,-0.3478,-1.6695,-0.6956,51.045231,13.776397,117.14
82810500,-0.706,-0.2549,-9.4628,-1.3913,-2.0869,-0.4173,51.045236,13.77638,117.14
82810500,-0.5785,0.4706,-10.9141,-2.5043,-1.8782,-0.4173,51.045236,13.77638,117.14
82810600,-0.4608,-0.2745,-9.2471,-1.9478,-1.2521,-0.6956,51.045236,13.77638,117.14
82810600,-0.2843,-0.9904,-7.8056,-1.2521,-0.2086,-0.5565,51.045236,13.77638,117.14
82810600,0.0392,-0.4804,-8.4332,-0.9043,0.0695,-0.9739,51.045236,13.77638,117.14
82810600,-0.706,0.2353,-10.8356,-1.2521,-2.3652,-0.9043,51.04524,13.776362,117.14
82810600,-0.3824,0.3235,-10.2865,-2.713,-1.8782,-0.7652,51.04524,13.776362,117.14
82810700,-0.8727,-0.2647,-10.2865,-2.9217,-2.0869,-0.7652,51.04524,13.776362,117.14
82810700,-0.2941,-0.755,-8.5999,-2.5739,-1.0434,-0.6956,51.04524,13.776362,117.14
82810700,-0.402,-1.1767,-9.2961,-2.2956,-1.113,-0.7652,51.04524,13.776362,117.14
82810700,-0.2255,0.3628,-9.5118,-2.1565,-0.9739,-0.9043,51.045245,13.776345,117.14
82810700,-0.9904,0.4314,-11.3848,-2.7826,-2.6434,-0.7652,51.045245,13.776345,117.14
82810800,-0.6864,0.6177,-10.5611,-2.9913,-1.6,-0.7652,51.045245,13.776345,117.14
82810800,-0.706,0.1176,-9.7864,-2.226,-2.0173,-0.6956,51.045245,13.776345,117.14
82810800,-0.657,-0.706,-9.2274,-1.5304,-1.2521,-0.7652,51.045245,13.776345,117.14
82810800,0.6177,-0.5589,-7.9429,-0.9043,0,-0.8347,51.045249,13.776328,117.14
82810800,-0.5197,0.0588,-10.1688,-1.0434,-2.0869,-0.8347,51.045249,13.776328,117.14
82810900,-1.5689,0.1176,-11.8064,-2.4347,-3.6173,-0.626,51.045249,13.776328,117.15
82810900,-0.6177,-0.0294,-10.2375,-2.4347,-2.6434,-0.5565,51.045249,13.776328,117.15
82810900,-0.5001,-0.2549,-9.3647,-1.8782,-1.5304,-0.6956,51.045249,13.776328,117.15
82810900,0.1961,-0.2745,-8.5802,-0.7652,-2.0869,-0.626,51.045253,13.77631,117.15
82810900,0.2451,0.1078,-8.9921,-0.4869,-1.1826,-0.6956,51.045253,13.77631,117.15
82811000,-0.4706,0.5393,-10.2473,-0.1391,-2.6434,-0.6956,51.045253,13.77631,117.08
82811000,-1.5493,0.4118,-11.6495,-1.6,-3.9652,-0.4869,51.045253,13.77631,117.08
82811000,-0.3628,0.1961,-10.0904,-1.2521,-1.9478,-0.4173,51.045253,13.77631,117.08
82811000,-0.5393,-0.5099,-9.3745,-0.5565,-2.2956,-0.5565,51.045257,13.776293,117.08
82811000,0.2157,-0.2255,-8.5214,0.4869,-1.4608,-0.7652,51.045257,13.776293,117.08
82811100,0,-0.3922,-8.5214,0.8347,-0.5565,-0.9739,51.045257,13.776293,117.09
82811100,-0.6864,-0.3628,-11.1396,-0.5565,-2.9913,-0.7652,51.045257,13.776293,117.09
82811100,-1.2747,-0.0294,-10.4826,-1.3217,-2.0869,-0.4869,51.045257,13.776293,117.09
82811100,-1.108,-0.4804,-9.9923,-1.8782,-2.1565,-0.5565,51.045261,13.776275,117.09
82811100,-0.3824,-0.8335,-8.4037,-1.7391,-0.9043,-0.626,51.045261,13.776275,117.09
82811200,-0.1372,-0.4804,-9.0705,0.1391,-1.5304,-0.7652,51.045261,13.776275,117.09
82811200,0.6373,-0.1568,-8.7568,-0.4173,0.4869,-0.9739,51.045261,13.776275,117.09
82811200,-0.9413,-0.147,-11.5711,-1.113,-2.1565,-0.8347,51.045261,13.776275,117.09
82811200,-1.0884,-0.3334,-10.5513,-2.3652,-1.113,-0.626,51.045266,13.776258,117.09
82811200,-0.5197,0.147,-9.8648,-1.0434,-1.8782,-0.626,51.045266,13.776258,117.09
82811300,0.1667,-0.6864,-8.894,-1.113,-0.626,-0.7652,51.045266,13.776258,117.09
82811300,0.5491,-0.4608,-8.7077,-1.4608,-1.5304,-1.113,51.045266,13.776258,117.09
82811300,0.1078,-0.147,-9.6883,-1.0434,-2.0173,-0.9739,51.045266,13.776258,117.09
82811300,-1.4316,-0.0294,-11.6201,-2.3652,-4.8,-0.8347,51.04527,13.77624,117.09
82811300,-0.5589,0.4903,-9.8648,-2.6434,-2.5043,-0.8347,51.04527,13.77624,117.09
82811400,-0.9119,-0.451,-10.0708,-1.8782,-2.713,-0.8347,51.04527,13.77624,117.11
82811400,0.3137,-0.1667,-8.3547,-1.7391,-2.3652,-0.7652,51.04527,13.77624,117.11
82811400,0.1667,-0.4412,-8.6293,-0.2086,-1.9478,-1.113,51.04527,13.77624,117.11
82811400,0.147,-0.049,-9.0705,-1.0434,-0.9043,-0.9739,51.045275,13.776223,117.11
82811400,-1.1473,-0.0392,-11.6495,-2.9913,-3.9652,-0.5565,51.045275,13.776223,117.11
82811500,-0.2255,0.2353,-9.6981,-2.3652,-1.6,-0.6956,51.045275,13.776223,117.12
82811500,-0.4608,-0.3235,-9.8844,-1.6695,-1.7391,-0.8347,51.045275,13.776223,117.12
82811500,-0.657,-0.1765,-8.2665,-2.4347,-1.113,-0.626,51.045275,13.776223,117.12
82811500,-0.4608,-0.3628,-9.5216,-1.3217,-1.6695,-0.8347,51.045279,13.776205,117.12
82811500,-1.0492,0.4314,-9.7766,-2.0173,-1.8782,-0.6956,51.045279,13.776205,117.12
82811600,-1.1669,0.4314,-11.5809,-2.1565,-3.8956,-0.626,51.045279,13.776205,117.11
82811600,0.0098,0.2843,-9.4334,-2.5739,-1.0434,-0.7652,51.045279,13.776205,117.11
82811600,-0.6079,-1.0492,-9.855,-0.2782,-2.0173,-0.8347,51.045279,13.776205,117.11
82811600,-0.6962,-1.1865,-8.3939,-1.0434,-0.2782,-0.8347,51.045283,13.776188,117.11
82811600,0.0882,-0.3039,-9.3549,-1.1826,-2.2956,-1.2521,51.045283,13.776188,117.11
82811700,-1.1276,0.6079,-10.061,-1.6695,-2.0173,-0.9739,51.045283,13.776188,117.11
82811700,-1.1276,0,-11.0514,-2.0869,-4.1043,-0.8347,51.045283,13.776188,117.11
82811700,0.2647,0.0098,-10.4532,-2.0869,-2.713,-0.9043,51.045283,13.776188,117.11
82811700,-1.1473,-0.5393,-10.11,-1.6,-3.2,-1.0434,51.045288,13.776171,117.11
82811700,-0.1667,0.0294,-8.6293,-2.1565,-1.4608,-0.8347,51.045288,13.776171,117.11
82811800,-0.5295,-0.5393,-9.855,-0.626,-2.9913,-0.8347,51.045288,13.776171,116.99
82811800,0.2941,0.0098,-10.2571,-1.2521,-2.713,-0.8347,51.045288,13.776171,116.99
82811800,-0.6766,-0.049,-10.8651,-0.6956,-3.3391,-0.9739,51.045288,13.776171,116.99
82811800,-0.9609,-0.2647,-10.9631,-1.9478,-2.9217,-0.9043,51.045292,13.776153,116.99
82811800,-0.0686,-1.1571,-9.453,-1.9478,-2.7826,-0.626,51.045292,13.776153,116.99
82811900,-1.0296,-0.9806,-7.8154,-1.113,-1.3217,-0.6956,51.045292,13.776153,117.03
82811900,1.4611,0.4903,-7.3349,-1.5304,-0.8347,-0.9043,51.045292,13.776153,117.03
82811900,-0.8335,0.6177,-12.689,-1.2521,-3.4086,-1.2521,51.045292,13.776153,117.03
82811900,-0.5785,0.2843,-9.8746,-2.0869,-1.4608,-0.8347,51.045297,13.776136,117.03
82811900,-1.4316,-0.2647,-10.1492,-2.8521,-1.3217,-0.6956,51.045297,13.776136,117.03
82812000,-0.5001,-0.1176,-8.9823,-1.6,-1.2521,-0.9043,51.045297,13.776136,116.98
82812000,0.8139,0.049,-7.8938,-0.2086,0.2782,-1.113,51.045297,13.776136,116.98
82812000,-0.2353,0.2549,-10.1198,0.4173,-1.5304,-1.1826,51.045297,13.776136,116.98
82812000,-0.5295,0.3432,-10.5611,-0.5565,-1.6695,-1.1826,51.045301,13.776118,116.98
82812000,-0.9707,-0.0294,-10.4042,-2.5739,-1.9478,-1.1826,51.045301,13.776118,116.98
82812100,-0.3432,0.2255,-9.9237,-3.1304,-0.7652,-0.9739,51.045301,13.776118,116.92
82812100,-0.6766,-1.5493,-9.2274,-1.6,-2.0869,-0.6956,51.045301,13.776118,116.92
82812100,0.1274,0.0392,-8.9823,-0.9043,-0.3478,-0.8347,51.045301,13.776118,116.92
82812100,1.0198,-0.049,-9.6099,-2.5739,-2.5739,-0.6956,51.045306,13.776101,116.92
82812100,0.5589,0.3922,-10.8258,-1.9478,-1.8782,-1.3913,51.045306,13.776101,116.92
82812200,-5.2854,-1.5101,-11.2377,-2.1565,-5.426,-0.9739,51.045306,13.776101,116.95
82812200,-0.4412,0.8139,-10.3257,-3.0608,-5.0086,-1.0434,51.045306,13.776101,116.95
82812200,-1.3728,-0.4412,-10.8356,-1.3913,-4.1739,-1.113,51.045306,13.776101,116.95
82812200,-0.5001,-0.5687,-9.1882,-0.5565,-2.9913,-1.4608,51.04531,13.776083,116.95
82812200,-0.3039,0.1078,-9.4138,-1.5304,-2.9913,-1.3217,51.04531,13.776083,116.95
82812300,-0.2353,1.0884,-9.6197,-1.3913,-2.0173,-1.6695,51.04531,13.776083,116.96
82812300,-0.8629,0.2941,-10.7572,-3.1304,-3.1304,-1.2521,51.04531,13.776083,116.96
82812300,-0.5295,0.0588,-10.512,-2.4347,-2.1565,-1.0434,51.04531,13.776083,116.96
82812300,-1.2649,0.1274,-9.3353,-2.2956,-1.5304,-1.3217,51.045315,13.776066,116.96
82812300,-0.147,-0.4608,-8.7175,-2.226,0,-1.3913,51.045315,13.776066,116.96
82812400,0.2941,-0.3432,-8.541,-1.6695,-0.626,-1.4608,51.045315,13.776066,116.95
82812400,-0.755,0.6864,-9.9237,-0.6956,-1.0434,-1.7391,51.045315,13.776066,116.95
82812400,-0.657,0.3334,-10.4336,-1.8086,-2.0869,-1.6695,51.045315,13.776066,116.95
82812400,-0.4412,0.3922,-10.5709,-2.0173,-0.9043,-1.6,51.045319,13.776048,116.95
82812400,-0.1667,0.2059,-9.3843,-1.3217,0,-1.6695,51.045319,13.776048,116.95
82812500,-0.1372,-0.2451,-9.0902,-0.626,-1.113,-1.6695,51.045319,13.776048,116.92
82812500,0.2647,-0.1863,-8.2174,-0.5565,0.1391,-1.6,51.045319,13.776048,116.92
82812500,-0.147,0.0294,-10.6689,-0.3478,-1.8782,-1.7391,51.045319,13.776048,116.92
82812500,-0.8825,0.5197,-11.424,-1.2521,-2.6434,-1.3217,51.045324,13.776031,116.92
82812500,-0.3922,0.4216,-10.4728,-1.7391,-2.3652,-1.5304,51.045324,13.776031,116.92
82812600,-0.0882,0.3824,-9.5608,-1.5304,-1.8782,-1.6,51.045324,13.776031,116.92
82812600,-0.1372,-0.4804,-8.9529,0.1391,-1.9478,-1.6695,51.045324,13.776031,116.92
82812600,-0.0098,-0.0294,-9.5314,0.1391,-2.713,-1.6695,51.045324,13.776031,116.92
82812600,0.4314,0.3235,-9.7177,0.3478,-2.8521,-2.0173,51.045328,13.776013,116.92
82812600,-0.7648,0.706,-11.2083,-0.5565,-4.313,-1.9478,51.045328,13.776013,116.92
82812700,-0.7942,0.3628,-11.0808,-1.1826,-4.2434,-1.6,51.045328,13.776013,116.92
82812700,-0.2843,-0.0392,-10.1492,-1.0434,-3.4086,-1.6,51.045328,13.776013,116.92
82812700,0.0686,-0.1078,-9.7374,0.0695,-3.2,-1.8782,51.045328,13.776013,116.92
82812700,0.2549,-0.0784,-8.8646,-0.2782,-1.6,-1.9478,51.045333,13.775996,116.92
82812700,-0.1961,0.2843,-10.3748,-0.626,-3.2,-2.0173,51.045333,13.775996,116.92
82812800,-0.6864,0.7256,-10.6003,-0.9739,-3.4782,-2.1565,51.045333,13.775996,116.91
82812800,-0.8433,0.402,-11.022,-1.7391,-3.826,-1.9478,51.045333,13.775996,116.91
82812800,0.1078,-0.1176,-9.7276,-1.8086,-3.2,-2.0173,51.045333,13.775996,116.91
82812800,0.2353,-0.402,-9.1784,-1.2521,-2.4347,-2.1565,51.045338,13.775978,116.91
82812800,0.2255,-0.0294,-9.7766,-1.3217,-2.3652,-2.2956,51.045338,13.775978,116.91
82812900,-0.2941,0.4216,-9.9237,-1.8782,-2.713,-2.4347,51.045338,13.775978,116.96
82812900,-0.5785,0.2549,-11.4436,-2.3652,-3.2,-2.0869,51.045338,13.775978,116.96
82812900,-0.1274,0.3824,-10.4238,-2.6434,-2.9217,-2.1565,51.045338,13.775978,116.96
82812900,0.402,0.049,-8.7764,-1.8782,-1.4608,-2.5043,51.045343,13.775961,116.96
82812900,-0.049,-0.1765,-9.1784,-1.7391,-1.8782,-2.2956,51.045343,13.775961,116.96
82813000,0.3334,0.2059,-8.9823,-1.5304,-0.6956,-2.5739,51.045343,13.775961,116.95
82813000,-0.755,0.4706,-10.2473,-2.2956,-2.9913,-2.2956,51.045343,13.775961,116.95
82813000,0.049,0.5785,-9.8648,-2.9217,-1.7391,-2.2956,51.045343,13.775961,116.95
82813000,-0.3137,0.2157,-9.9237,-2.713,-2.5043,-2.4347,51.045347,13.775943,116.95
82813000,0.0392,0.0392,-9.2961,-2.2956,-0.9043,-2.5043,51.045347,13.775943,116.95
82813100,-0.1568,0.1568,-9.3647,-2.0173,-1.5304,-2.4347,51.045347,13.775943,116.96
82813100,0.6275,0.4216,-9.1588,-2.3652,-0.5565,-2.6434,51.045347,13.775943,116.96
82813100,0.0196,0.5393,-9.7177,-2.8521,-0.9739,-2.713,51.045347,13.775943,116.96
